1    851417  0.5918951517595206  0  7.160348852196079e-06
35406  nitjj  0  3.475939546459408e-07  1  2.1481046556588235e-05
35407  nitjv  4  3.1283455918134672e-06  0  7.160348852196079e-06
35408  nitkhy  0  3.475939546459408e-07  1  2.1481046556588235e-05
35409  nitnhy  0  3.475939546459408e-07  1  2.1481046556588235e-05
35410  nitns  0  3.475939546459408e-07  1  2.1481046556588235e-05
35411  nitric  0  3.475939546459408e-07  1  2.1481046556588235e-05
35412  nitrogen  2  1.737969773229704e-06  0  7.160348852196079e-06
35413  nitstnd  0  3.475939546459408e-07  1  2.1481046556588235e-05
35414  niu  1  1.0427818639378223e-06  0  7.160348852196079e-06
35415  niuj  1  1.0427818639378223e-06  0  7.160348852196079e-06
35416  nivb  1  1.0427818639378223e-06  0  7.160348852196079e-06
35417  nivxdf  0  3.475939546459408e-07  1  2.1481046556588235e-05
35418  nivyyi  0  3.475939546459408e-07  1  2.1481046556588235e-05
35419  nix  16  1.1470600503316046e-05  0  7.160348852196079e-06
35420  nixed  1  1.0427818639378223e-06  0  7.160348852196079e-06
35421  nixmki  0  3.475939546459408e-07  1  2.1481046556588235e-05
35422  nixon  1  1.0427818639378223e-06  0  7.160348852196079e-06
35423  niyaeho  0  3.475939546459408e-07  1  2.1481046556588235e-05
35424  niyt  1  1.0427818639378223e-06  0  7.160348852196079e-06
35425  niyyvtqmgdlirwpyllrlioetwzyy  0  3.475939546459408e-07  1  2.1481046556588235e-05
35426  niz  0  3.475939546459408e-07  1  2.1481046556588235e-05
35427  nj  2  1.737969773229704e-06  0  7.160348852196079e-06
35428  njaumdagyw  0  3.475939546459408e-07  1  2.1481046556588235e-05
35429  njauz  0  3.475939546459408e-07  1  2.1481046556588235e-05
35430  njawiehfsudivd  0  3.475939546459408e-07  1  2.1481046556588235e-05
35431  njawpg  0  3.475939546459408e-07  1  2.1481046556588235e-05
35432  njax  0  3.475939546459408e-07  1  2.1481046556588235e-05
35433  njaxlte  0  3.475939546459408e-07  1  2.1481046556588235e-05
35434  njbfmjm  0  3.475939546459408e-07  1  2.1481046556588235e-05
35435  njbyqz  0  3.475939546459408e-07  1  2.1481046556588235e-05
35436  njc  0  3.475939546459408e-07  1  2.1481046556588235e-05
35437  njcc  0  3.475939546459408e-07  1  2.1481046556588235e-05
35438  njcmf  0  3.475939546459408e-07  1  2.1481046556588235e-05
35439  njd  0  3.475939546459408e-07  1  2.1481046556588235e-05
35440  njdb  0  3.475939546459408e-07  1  2.1481046556588235e-05
35441  njdm  0  3.475939546459408e-07  1  2.1481046556588235e-05
35442  nje  0  3.475939546459408e-07  1  2.1481046556588235e-05
35443  njezij  0  3.475939546459408e-07  1  2.1481046556588235e-05
35444  njezxzc  0  3.475939546459408e-07  1  2.1481046556588235e-05
35445  njf  0  3.475939546459408e-07  1  2.1481046556588235e-05
35446  njfjp  0  3.475939546459408e-07  1  2.1481046556588235e-05
35447  njg  0  3.475939546459408e-07  1  2.1481046556588235e-05
35448  njgxskditjatntqwsm  0  3.475939546459408e-07  1  2.1481046556588235e-05
35449  njh  0  3.475939546459408e-07  1  2.1481046556588235e-05
35450  njhuamn  0  3.475939546459408e-07  1  2.1481046556588235e-05
35451  nji  0  3.475939546459408e-07  1  2.1481046556588235e-05
35452  njiibzaxplpsirmyi  0  3.475939546459408e-07  1  2.1481046556588235e-05
35453  njij  0  3.475939546459408e-07  1  2.1481046556588235e-05
35454  njikuo  1  1.0427818639378223e-06  0  7.160348852196079e-06
35455  njioc  1  1.0427818639378223e-06  0  7.160348852196079e-06
35456  njjj  1  1.0427818639378223e-06  0  7.160348852196079e-06
35457  njjjxgbsssssljjjjkf  0  3.475939546459408e-07  1  2.1481046556588235e-05
35458  njk  0  3.475939546459408e-07  1  2.1481046556588235e-05
35459  njkvtcf  0  3.475939546459408e-07  1  2.1481046556588235e-05
35460  njl  3  2.4331576825215854e-06  0  7.160348852196079e-06
35461  njlqzunqnjk  0  3.475939546459408e-07  1  2.1481046556588235e-05
35462  njo  0  3.475939546459408e-07  1  2.1481046556588235e-05
35463  njob  0  3.475939546459408e-07  1  2.1481046556588235e-05
35464  njodqybduxdqo  0  3.475939546459408e-07  1  2.1481046556588235e-05
35465  njok  0  3.475939546459408e-07  1  2.1481046556588235e-05
35466  njou  0  3.475939546459408e-07  1  2.1481046556588235e-05
35467  njps  0  3.475939546459408e-07  1  2.1481046556588235e-05
35468  njq  0  3.475939546459408e-07  1  2.1481046556588235e-05
35469  njr  0  3.475939546459408e-07  1  2.1481046556588235e-05
35470  njrjicup  0  3.475939546459408e-07  1  2.1481046556588235e-05
35471  njsl  1  1.0427818639378223e-06  0  7.160348852196079e-06
35472  njsnj  2  1.737969773229704e-06  0  7.160348852196079e-06
35473  njt  0  3.475939546459408e-07  1  2.1481046556588235e-05
35474  njtmja  0  3.475939546459408e-07  1  2.1481046556588235e-05
35475  njtph  0  3.475939546459408e-07  1  2.1481046556588235e-05
35476  njttm  0  3.475939546459408e-07  1  2.1481046556588235e-05
35477  nju  0  3.475939546459408e-07  1  2.1481046556588235e-05
35478  njugywxpz  0  3.475939546459408e-07  1  2.1481046556588235e-05
35479  njvbxmn  0  3.475939546459408e-07  1  2.1481046556588235e-05
35480  njvxq  0  3.475939546459408e-07  1  2.1481046556588235e-05
35481  njx  0  3.475939546459408e-07  1  2.1481046556588235e-05
35482  njxqu  0  3.475939546459408e-07  1  2.1481046556588235e-05
35483  njy  0  3.475939546459408e-07  1  2.1481046556588235e-05
35484  njybn  0  3.475939546459408e-07  1  2.1481046556588235e-05
35485  njygc  0  3.475939546459408e-07  1  2.1481046556588235e-05
35486  njyidqogicagicagicbmsu  0  3.475939546459408e-07  1  2.1481046556588235e-05
35487  njyn  0  3.475939546459408e-07  1  2.1481046556588235e-05
35488  njytmi  0  3.475939546459408e-07  1  2.1481046556588235e-05
35489  njywafusqioxanws  0  3.475939546459408e-07  1  2.1481046556588235e-05
35490  njyxy  0  3.475939546459408e-07  1  2.1481046556588235e-05
35491  njyyi  0  3.475939546459408e-07  1  2.1481046556588235e-05
35492  njyyigc  0  3.475939546459408e-07  1  2.1481046556588235e-05
35493  nk  5  3.823533501105349e-06  0  7.160348852196079e-06
35494  nkcb  0  3.475939546459408e-07  1  2.1481046556588235e-05
35495  nkd  1  1.0427818639378223e-06  0  7.160348852196079e-06
35496  nkebgtck  0  3.475939546459408e-07  1  2.1481046556588235e-05
35497  nkej  1  1.0427818639378223e-06  0  7.160348852196079e-06
35498  nkejqmnev  0  3.475939546459408e-07  1  2.1481046556588235e-05
35499  nkfyaegyanrqgxh  0  3.475939546459408e-07  1  2.1481046556588235e-05
35500  nkgkjsmnpsnwwkjfbj  0  3.475939546459408e-07  1  2.1481046556588235e-05
35501  nkgqe  0  3.475939546459408e-07  1  2.1481046556588235e-05
35502  nkhmp  0  3.475939546459408e-07  1  2.1481046556588235e-05
35503  nkhytgmjvggbldajjn  0  3.475939546459408e-07  1  2.1481046556588235e-05
35504  nkitclwipzfitnyr  0  3.475939546459408e-07  1  2.1481046556588235e-05
35505  nkiys  0  3.475939546459408e-07  1  2.1481046556588235e-05
35506  nkj  1  1.0427818639378223e-06  0  7.160348852196079e-06
35507  nkle  0  3.475939546459408e-07  1  2.1481046556588235e-05
35508  nkn  0  3.475939546459408e-07  1  2.1481046556588235e-05
35509  nknpt  0  3.475939546459408e-07  1  2.1481046556588235e-05
35510  nknt  0  3.475939546459408e-07  1  2.1481046556588235e-05
35511  nknyvx  0  3.475939546459408e-07  1  2.1481046556588235e-05
35512  nko  0  3.475939546459408e-07  1  2.1481046556588235e-05
35513  nkojdi  1  1.0427818639378223e-06  0  7.160348852196079e-06
35514  nkq  0  3.475939546459408e-07  1  2.1481046556588235e-05
35515  nksdbxwhmckw  0  3.475939546459408e-07  1  2.1481046556588235e-05
35516  nksl  1  1.0427818639378223e-06  0  7.160348852196079e-06
35517  nktpe  0  3.475939546459408e-07  1  2.1481046556588235e-05
35518  nkuk  1  1.0427818639378223e-06  0  7.160348852196079e-06
35519  nkuuubkti  0  3.475939546459408e-07  1  2.1481046556588235e-05
35520  nkwixyzqia  0  3.475939546459408e-07  1  2.1481046556588235e-05
35521  nkwwe  0  3.475939546459408e-07  1  2.1481046556588235e-05
35522  nkxevbembs  0  3.475939546459408e-07  1  2.1481046556588235e-05
35523  nkzgo  0  3.475939546459408e-07  1  2.1481046556588235e-05
35524  nl  8  5.909097228980993e-06  0  7.160348852196079e-06
35525  nlbh  1  1.0427818639378223e-06  0  7.160348852196079e-06
35526  nlbnrlcj  0  3.475939546459408e-07  1  2.1481046556588235e-05
35527  nlbo  0  3.475939546459408e-07  1  2.1481046556588235e-05
35528  nlc  0  3.475939546459408e-07  1  2.1481046556588235e-05
35529  nlcanciagicagicagicagicagzwxpbwluyxrlcybzbw  0  3.475939546459408e-07  1  2.1481046556588235e-05
35530  nlcbzcg  0  3.475939546459408e-07  1  2.1481046556588235e-05
35531  nlcefvi  0  3.475939546459408e-07  1  2.1481046556588235e-05
35532  nlchqu  0  3.475939546459408e-07  1  2.1481046556588235e-05
35533  nlchquanbnigfsdd  0  3.475939546459408e-07  1  2.1481046556588235e-05
35534  nlchrlzce  0  3.475939546459408e-07  1  2.1481046556588235e-05
35535  nlcqlb  1  1.0427818639378223e-06  0  7.160348852196079e-06
35536  nldmbbd  0  3.475939546459408e-07  1  2.1481046556588235e-05
35537  nlduumpvil  0  3.475939546459408e-07  1  2.1481046556588235e-05
35538  nlej  0  3.475939546459408e-07  1  2.1481046556588235e-05
35539  nlff  0  3.475939546459408e-07  1  2.1481046556588235e-05
35540  nlfthx  0  3.475939546459408e-07  1  2.1481046556588235e-05
35541  nlfv  0  3.475939546459408e-07  1  2.1481046556588235e-05
35542  nlfvf  0  3.475939546459408e-07  1  2.1481046556588235e-05
35543  nlfvhy  0  3.475939546459408e-07  1  2.1481046556588235e-05
35544  nlgcqd  0  3.475939546459408e-07  1  2.1481046556588235e-05
35545  nlgi  0  3.475939546459408e-07  1  2.1481046556588235e-05
35546  nlgte  0  3.475939546459408e-07  1  2.1481046556588235e-05
35547  nlhly  0  3.475939546459408e-07  1  2.1481046556588235e-05
35548  nliagv  0  3.475939546459408e-07  1  2.1481046556588235e-05
35549  nlibjignhbm  0  3.475939546459408e-07  1  2.1481046556588235e-05
35550  nlidewldawmcbwzw  0  3.475939546459408e-07  1  2.1481046556588235e-05
35551  nlidewmdagcgvvcgxlihnlbmqgnswwmdag  0  3.475939546459408e-07  1  2.1481046556588235e-05
35552  nlig  0  3.475939546459408e-07  1  2.1481046556588235e-05
35553  nligludm  0  3.475939546459408e-07  1  2.1481046556588235e-05
35554  nlihblb  0  3.475939546459408e-07  1  2.1481046556588235e-05
35555  nlihnozwv  0  3.475939546459408e-07  1  2.1481046556588235e-05
35556  nlimvjuh  0  3.475939546459408e-07  1  2.1481046556588235e-05
35557  nlizyr  0  3.475939546459408e-07  1  2.1481046556588235e-05
35558  nljmre  1  1.0427818639378223e-06  0  7.160348852196079e-06
35559  nlkqw  0  3.475939546459408e-07  1  2.1481046556588235e-05
35560  nllmdpziigd  0  3.475939546459408e-07  1  2.1481046556588235e-05
35561  nllp  1  1.0427818639378223e-06  0  7.160348852196079e-06
35562  nllu  0  3.475939546459408e-07  1  2.1481046556588235e-05
35563  nlm  0  3.475939546459408e-07  1  2.1481046556588235e-05
35564  nlmg  0  3.475939546459408e-07  1  2.1481046556588235e-05
35565  nlmkvitcpmcky  0  3.475939546459408e-07  1  2.1481046556588235e-05
35566  nlmsj  0  3.475939546459408e-07  1  2.1481046556588235e-05
35567  nlmur  0  3.475939546459408e-07  1  2.1481046556588235e-05
35568  nln  0  3.475939546459408e-07  1  2.1481046556588235e-05
35569  nlnrspgfm  0  3.475939546459408e-07  1  2.1481046556588235e-05
35570  nlpozpmp  0  3.475939546459408e-07  1  2.1481046556588235e-05
35571  nlpsfd  0  3.475939546459408e-07  1  2.1481046556588235e-05
35572  nlqe  0  3.475939546459408e-07  1  2.1481046556588235e-05
35573  nlqluewqnfxfl  0  3.475939546459408e-07  1  2.1481046556588235e-05
35574  nlqmpp  0  3.475939546459408e-07  1  2.1481046556588235e-05
35575  nlqqaoqxrmoq  0  3.475939546459408e-07  1  2.1481046556588235e-05
35576  nlrjxyjfqfexde  0  3.475939546459408e-07  1  2.1481046556588235e-05
35577  nlroiuwgagagcdfmndjt  0  3.475939546459408e-07  1  2.1481046556588235e-05
35578  nlrz  1  1.0427818639378223e-06  0  7.160348852196079e-06
35579  nls  2  1.737969773229704e-06  0  7.160348852196079e-06
35580  nlse  1  1.0427818639378223e-06  0  7.160348852196079e-06
35581  nlsoabfeyi  0  3.475939546459408e-07  1  2.1481046556588235e-05
35582  nlt  0  3.475939546459408e-07  1  2.1481046556588235e-05
35583  nltcgojgdig  0  3.475939546459408e-07  1  2.1481046556588235e-05
35584  nltfr  0  3.475939546459408e-07  1  2.1481046556588235e-05
35585  nltj  0  3.475939546459408e-07  1  2.1481046556588235e-05
35586  nltjj  0  3.475939546459408e-07  1  2.1481046556588235e-05
35587  nltlhy  0  3.475939546459408e-07  1  2.1481046556588235e-05
35588  nltsb  0  3.475939546459408e-07  1  2.1481046556588235e-05
35589  nltshy  0  3.475939546459408e-07  1  2.1481046556588235e-05
35590  nlunpte  0  3.475939546459408e-07  1  2.1481046556588235e-05
35591  nluxp  1  1.0427818639378223e-06  0  7.160348852196079e-06
35592  nlv  0  3.475939546459408e-07  1  2.1481046556588235e-05
35593  nlw  0  3.475939546459408e-07  1  2.1481046556588235e-05
35594  nlwk  1  1.0427818639378223e-06  0  7.160348852196079e-06
35595  nlwxzc  0  3.475939546459408e-07  1  2.1481046556588235e-05
35596  nlwycyjzrfii  0  3.475939546459408e-07  1  2.1481046556588235e-05
35597  nlxc  0  3.475939546459408e-07  1  2.1481046556588235e-05
35598  nly  0  3.475939546459408e-07  1  2.1481046556588235e-05
35599  nlyxjj  0  3.475939546459408e-07  1  2.1481046556588235e-05
35600  nlyxjjaf  0  3.475939546459408e-07  1  2.1481046556588235e-05
35601  nlzcbhignozwnrigzvcibhbibhzgrpdglvbmfsidqgcmvmawxs  0  3.475939546459408e-07  1  2.1481046556588235e-05
35602  nlzfe  0  3.475939546459408e-07  1  2.1481046556588235e-05
35603  nlzq  1  1.0427818639378223e-06  0  7.160348852196079e-06
35604  nlztag  0  3.475939546459408e-07  1  2.1481046556588235e-05
35605  nm  7  5.213909319689112e-06  0  7.160348852196079e-06
35606  nmail  0  3.475939546459408e-07  1  2.1481046556588235e-05
35607  nmap  8  5.909097228980993e-06  0  7.160348852196079e-06
35608  nmb  0  3.475939546459408e-07  1  2.1481046556588235e-05
35609  nmblookup  2  1.737969773229704e-06  0  7.160348852196079e-06
35610  nmbnj  0  3.475939546459408e-07  1  2.1481046556588235e-05
35611  nmbpr  0  3.475939546459408e-07  1  2.1481046556588235e-05
35612  nmbrc  0  3.475939546459408e-07  1  2.1481046556588235e-05
35613  nmbrj  0  3.475939546459408e-07  1  2.1481046556588235e-05
35614  nmbshy  0  3.475939546459408e-07  1  2.1481046556588235e-05
35615  nmbufr  0  3.475939546459408e-07  1  2.1481046556588235e-05
35616  nmbuhy  0  3.475939546459408e-07  1  2.1481046556588235e-05
35617  nmc  0  3.475939546459408e-07  1  2.1481046556588235e-05
35618  nmclbiimsu  0  3.475939546459408e-07  1  2.1481046556588235e-05
35619  nmcourts  11  7.994660956856638e-06  0  7.160348852196079e-06
35620  nmd  0  3.475939546459408e-07  1  2.1481046556588235e-05
35621  nmdchx  0  3.475939546459408e-07  1  2.1481046556588235e-05
35622  nmdedl  0  3.475939546459408e-07  1  2.1481046556588235e-05
35623  nmdfhy  0  3.475939546459408e-07  1  2.1481046556588235e-05
35624  nmdne  0  3.475939546459408e-07  1  2.1481046556588235e-05
35625  nmdp  1  1.0427818639378223e-06  0  7.160348852196079e-06
35626  nmeahy  0  3.475939546459408e-07  1  2.1481046556588235e-05
35627  nmeajh  0  3.475939546459408e-07  1  2.1481046556588235e-05
35628  nmeeuszpqci  0  3.475939546459408e-07  1  2.1481046556588235e-05
35629  nmei  0  3.475939546459408e-07  1  2.1481046556588235e-05
35630  nmetj  0  3.475939546459408e-07  1  2.1481046556588235e-05
35631  nmeur  0  3.475939546459408e-07  1  2.1481046556588235e-05
35632  nmewi  0  3.475939546459408e-07  1  2.1481046556588235e-05
35633  nmexj  0  3.475939546459408e-07  1  2.1481046556588235e-05
35634  nmeyhy  0  3.475939546459408e-07  1  2.1481046556588235e-05
35635  nmf  0  3.475939546459408e-07  1  2.1481046556588235e-05
35636  nmgj  1  1.0427818639378223e-06  0  7.160348852196079e-06
35637  nmh  89  6.22193178816234e-05  0  7.160348852196079e-06
35638  nmhnm  0  3.475939546459408e-07  1  2.1481046556588235e-05
35639  nmhtml  0  3.475939546459408e-07  1  2.1481046556588235e-05
35640  nmkfui  0  3.475939546459408e-07  1  2.1481046556588235e-05
35641  nmksd  0  3.475939546459408e-07  1  2.1481046556588235e-05
35642  nmkz  0  3.475939546459408e-07  1  2.1481046556588235e-05
35643  nmmthanan  0  3.475939546459408e-07  1  2.1481046556588235e-05
35644  nmnaz  1  1.0427818639378223e-06  0  7.160348852196079e-06
35645  nmonline  0  3.475939546459408e-07  1  2.1481046556588235e-05
35646  nmp  0  3.475939546459408e-07  1  2.1481046556588235e-05
35647  nmpbwb  0  3.475939546459408e-07  1  2.1481046556588235e-05
35648  nmqclf  0  3.475939546459408e-07  1  2.1481046556588235e-05
35649  nmqj  1  1.0427818639378223e-06  0  7.160348852196079e-06
35650  nmqmkonja  0  3.475939546459408e-07  1  2.1481046556588235e-05
35651  nmqrala  0  3.475939546459408e-07  1  2.1481046556588235e-05
35652  nmr  0  3.475939546459408e-07  1  2.1481046556588235e-05
35653  nmrc  15  1.0775412594024165e-05  0  7.160348852196079e-06
35654  nms  1  1.0427818639378223e-06  0  7.160348852196079e-06
35655  nmsgnos  1  1.0427818639378223e-06  0  7.160348852196079e-06
35656  nmt  1  1.0427818639378223e-06  0  7.160348852196079e-06
35657  nmta  1  1.0427818639378223e-06  0  7.160348852196079e-06
35658  nmtb  2  1.737969773229704e-06  0  7.160348852196079e-06
35659  nmtbmedia  12  8.68984886614852e-06  0  7.160348852196079e-06
35660  nmts  0  3.475939546459408e-07  1  2.1481046556588235e-05
35661  nmulg  0  3.475939546459408e-07  1  2.1481046556588235e-05
35662  nmvmp  0  3.475939546459408e-07  1  2.1481046556588235e-05
35663  nmwa  0  3.475939546459408e-07  1  2.1481046556588235e-05
35664  nmxahy  0  3.475939546459408e-07  1  2.1481046556588235e-05
35665  nmxcof  0  3.475939546459408e-07  1  2.1481046556588235e-05
35666  nmxdhy  0  3.475939546459408e-07  1  2.1481046556588235e-05
35667  nmxtf  1  1.0427818639378223e-06  0  7.160348852196079e-06
35668  nmxvj  0  3.475939546459408e-07  1  2.1481046556588235e-05
35669  nmxwr  0  3.475939546459408e-07  1  2.1481046556588235e-05
